sample_id,split,cohort,scope,level,temperature,tokens,turns,forward_full,reverse_full,forward_top32_tail,reverse_top32_tail,base_entropy,hint_entropy,base_top1,hint_top1,base_mass_on_hint_top32,hint_top32_mass,base_target_logp,hint_target_logp,overlap_top32,top1_changed
2,valid_seen,previous10,reasoning_close_tag,l1,1.0,200,50,0.0010840340614094062,0.0007732081725933338,0.0010840300562832744,0.0007732050551814115,0.001681317515729406,0.003750308381914845,0.9996978205442428,0.999340597987175,1.0000000011920929,0.9999999901652337,-0.0003059042461071826,-0.0006653657442065963,28.54,0.0
2,valid_seen,previous10,reasoning_close_tag,l2,0.6,200,50,0.0008121655837132173,0.00016916712107684897,0.000812165583453281,0.0001691671212011594,0.00016271867015569194,0.000992539644094592,0.9999759325385094,0.9998385643959046,0.9999999955296517,0.999999991953373,-2.4116228971386987e-05,-0.00016215672419978233,28.115,0.0
2,valid_seen,previous10,reasoning_close_tag,l2,1.0,200,50,0.0036563958432799266,0.0011572929778177336,0.003656388273291959,0.001157288063693721,0.001681317515729406,0.00685529954098712,0.9996978205442428,0.9985597029328346,0.9999999997019767,0.9999999848008155,-0.0003059042461071826,-0.0014679503710561192,28.115,0.0
2,valid_seen,previous10,reasoning_close_tag,l3,0.6,200,50,2.936311040472171e-05,0.00014750921048189029,2.936311044414287e-05,0.00014750921034753248,0.00016271867015569194,5.751752669159901e-05,0.9999759325385094,0.9999941390752792,0.9999999955296517,0.999999994635582,-2.4116228971386987e-05,-5.860194351150483e-06,28.445,0.0
2,valid_seen,previous10,reasoning_close_tag,l3,1.0,200,50,0.0003382558391663352,0.000750383701385609,0.00033825358451128264,0.0007503795818923359,0.001681317515729406,0.001778993562608859,0.9996978205442428,0.9997501602768898,0.9999999988079071,0.999999994635582,-0.0003059042461071826,-0.0002503572271341525,28.445,0.0
2,valid_seen,previous10,special,l1,0.6,50,50,2.8771065987542172e-12,-6.995280071343812e-13,2.873716413757336e-12,-7.052488866336748e-13,4.842624423684327e-10,5.252809143208026e-10,1.0,1.0,1.0,1.0,0.0,0.0,28.14,0.0
2,valid_seen,previous10,special,l1,1.0,50,50,4.8642032339785146e-08,3.143686551965175e-08,4.119934654767121e-08,2.1481706724557627e-08,1.712892188152182e-05,1.5112576220417395e-05,0.9999991941452027,0.9999992680549622,0.9999997556209564,0.9999998259544373,-7.843968126053369e-07,-6.914136417890404e-07,28.14,0.0
2,valid_seen,previous10,special,l2,0.6,50,50,3.2697266541450305e-12,-7.96689169713441e-13,3.266143120342352e-12,-8.028956129503898e-13,4.842624423684327e-10,5.306871969645855e-10,1.0,1.0,1.0,1.0,0.0,0.0,27.84,0.0
2,valid_seen,previous10,special,l2,1.0,50,50,5.788231536740795e-08,3.030714708529558e-08,4.975962994535621e-08,1.9237389068393894e-08,1.712892188152182e-05,1.4995842466305476e-05,0.9999991941452027,0.9999992883205414,0.9999997556209564,0.9999998378753662,-7.843968126053369e-07,-6.818769043093198e-07,27.84,0.0
2,valid_seen,previous10,special,l3,0.6,50,50,1.4295148321097264e-12,6.066604738095421e-13,1.4253026517141225e-12,6.006132397323922e-13,4.842624423684327e-10,4.947207582484126e-10,1.0,1.0,1.0,1.0,0.0,0.0,27.78,0.0
2,valid_seen,previous10,special,l3,1.0,50,50,4.4595002925973404e-08,2.334065341003111e-08,3.6065905208992886e-08,1.2980441042031998e-08,1.712892188152182e-05,1.5627390566805844e-05,0.9999991941452027,0.9999992632865906,0.9999997532367706,0.9999998188018799,-7.843968126053369e-07,-7.081029298205977e-07,27.78,0.0
2,valid_seen,previous10,tag_or_boundary,l1,0.6,500,50,0.026123645016081116,0.009323443165458557,0.0261236450160806,0.00932344316545444,0.003346673612867225,0.0018504861057210204,0.9990005328655243,0.9994292098283768,0.9999999979734421,0.9999999978542328,-0.0010783691150934942,-0.011463101183703799,29.014,0.004
2,valid_seen,previous10,tag_or_boundary,l1,1.0,500,50,0.013999115805224716,0.005925457309686295,0.01399911521157899,0.005925455594235519,0.009566792647265914,0.007456656110756372,0.997149004817009,0.9981097912788391,1.000000000357628,1.0000000067949295,-0.0031122398291431354,-0.008543337037668906,29.014,0.004
2,valid_seen,previous10,tag_or_boundary,l2,0.6,500,50,0.003160975587811239,0.005837862734168312,0.003160975587810604,0.005837862734163151,0.003346673612867225,0.0006801612419010778,0.9990005328655243,0.99989093542099,0.9999999979734421,0.999999996304512,-0.0010783691150934942,-0.00760969319767662,28.878,0.002
2,valid_seen,previous10,tag_or_boundary,l2,1.0,500,50,0.002528035092126912,0.0036051938245294725,0.002528034394911766,0.0036051917860199503,0.009566792647265914,0.00545424387737711,0.997149004817009,0.9989072340726852,0.9999999996423722,1.000000010728836,-0.0031122398291431354,-0.005611324535061783,28.878,0.002
2,valid_seen,previous10,tag_or_boundary,l3,0.6,500,50,0.0035353967442882496,0.012271339838992713,0.0035353967442949595,0.012271339838988819,0.003346673612867225,0.00048255238253754013,0.9990005328655243,0.999931567311287,0.9999999979734421,0.9999999967813492,-0.0010783691150934942,-0.015068597828527274,28.958,0.002
2,valid_seen,previous10,tag_or_boundary,l3,1.0,500,50,0.0037824751990995762,0.00742404034913608,0.003782474560288664,0.007424038523359919,0.009566792647265914,0.005114411743838921,0.997149004817009,0.9990546834468842,0.9999999977350235,1.000000007867813,-0.0031122398291431354,-0.0099554466532539,28.958,0.002
2,valid_seen,previous10,valid_reasoning_body,l1,0.6,11430,50,1.2769101141996695,0.9246761256511193,1.2769100888277862,0.9164437009687425,0.10946860930333754,0.13360370083220866,0.9559435803537711,0.9477073660803175,0.9990872348542311,0.9999999926002633,-0.09347815337285861,-1.0291442433113942,26.119247594050744,0.1531933508311461
2,valid_seen,previous10,valid_reasoning_body,l1,1.0,11430,50,0.7629727419343177,0.5583489573609833,0.7629647196455928,0.5519234675803564,0.18833952106763577,0.23370812793594015,0.9268837974036043,0.9114864742792393,0.9990045594601652,0.999996679385086,-0.11546959020580234,-0.6907758876760607,26.119247594050744,0.1531933508311461
2,valid_seen,previous10,valid_reasoning_body,l2,0.6,11430,50,2.0281967251979673,1.4918822416233284,2.0281966298757994,1.4788047139822964,0.10946860930333754,0.14693044150121204,0.9559435803537711,0.9423756198515938,0.9983029154581579,0.9999999853778282,-0.09347815337285861,-1.6017221150066525,24.294838145231846,0.20542432195975502
2,valid_seen,previous10,valid_reasoning_body,l2,1.0,11430,50,1.2324588405477908,0.898583139544742,1.2324371914481576,0.888075648426454,0.18833952106763577,0.25705810385084094,0.9268837974036043,0.9028891705947807,0.9982019767588606,0.9999940816863837,-0.11546959020580234,-1.0416006176215162,24.294838145231846,0.20542432195975502
2,valid_seen,previous10,valid_reasoning_body,l3,0.6,11430,50,1.7215910012745441,1.3006742917991239,1.7215909721240745,1.288366339134111,0.10946860930333754,0.1362111257295209,0.9559435803537711,0.9451307148341015,0.9985824077092942,0.9999999921830829,-0.09347815337285861,-1.4161029965583127,25.29825021872266,0.18215223097112862
